date_time,temp
2021-12-18 23:00:00,2.69483333333333
2021-12-19 00:00:00,2.49916666666667
2021-12-19 01:00:00,2.3025
2021-12-19 02:00:00,2.49916666666667
2021-12-19 03:00:00,2.5705
2021-12-19 04:00:00,2.5705
2021-12-19 05:00:00,2.49916666666667
2021-12-19 06:00:00,NA
2021-12-19 07:00:00,2.26683333333333
2021-12-19 08:00:00,2.14166666666667
2021-12-19 09:00:00,2.1415
2021-12-19 10:00:00,2.48133333333333
2021-12-19 11:00:00,2.4635
2021-12-19 12:00:00,2.6235
2021-12-19 13:00:00,2.73033333333333
2021-12-19 14:00:00,2.3025
2021-12-19 15:00:00,2.06983333333333
2021-12-19 16:00:00,1.836
2021-12-19 17:00:00,1.5115
2021-12-19 18:00:00,1.25733333333333
2021-12-19 19:00:00,1.14833333333333
2021-12-19 20:00:00,1.03933333333333
2021-12-19 21:00:00,1.13016666666667
2021-12-19 22:00:00,1.221
2021-12-19 23:00:00,0.9845
2021-12-20 00:00:00,1.112
2021-12-20 01:00:00,1.0575
2021-12-20 02:00:00,1.05716666666667
2021-12-20 03:00:00,1.23916666666667
2021-12-20 04:00:00,NA
2021-12-20 05:00:00,NA
2021-12-20 06:00:00,0.838166666666667
2021-12-20 07:00:00,0.416166666666667
2021-12-20 08:00:00,0.361
2021-12-20 09:00:00,1.2925
2021-12-20 10:00:00,1.854
2021-12-20 11:00:00,2.23
2021-12-20 12:00:00,3.855
2021-12-20 13:00:00,4.24083333333333
2021-12-20 14:00:00,4.7085
2021-12-20 15:00:00,7.07
2021-12-20 16:00:00,4.73716666666667
2021-12-20 17:00:00,3.3665
2021-12-20 18:00:00,2.748
2021-12-20 19:00:00,2.1415
2021-12-20 20:00:00,1.782
2021-12-20 21:00:00,1.34816666666667
2021-12-20 22:00:00,1.11183333333333
2021-12-20 23:00:00,0.581166666666667
2021-12-21 00:00:00,0.195
2021-12-21 01:00:00,-0.195
2021-12-21 02:00:00,-0.832
2021-12-21 03:00:00,-2.06966666666667
2021-12-21 04:00:00,-2.261
2021-12-21 05:00:00,-2.3195
2021-12-21 06:00:00,-2.39683333333333
2021-12-21 07:00:00,-2.80516666666667
2021-12-21 08:00:00,-2.55216666666667
2021-12-21 09:00:00,-2.29983333333333
2021-12-21 10:00:00,-2.05066666666667
2021-12-21 11:00:00,-1.49366666666667
2021-12-21 12:00:00,-0.8305
2021-12-21 13:00:00,-1.36016666666667
2021-12-21 14:00:00,-0.849833333333333
2021-12-21 15:00:00,-0.944
2021-12-21 16:00:00,-0.738
2021-12-21 17:00:00,-0.624833333333333
2021-12-21 18:00:00,-0.812166666666667
2021-12-21 19:00:00,-1.001
2021-12-21 20:00:00,-1.09533333333333
2021-12-21 21:00:00,-1.30333333333333
2021-12-21 22:00:00,-1.09533333333333
2021-12-21 23:00:00,-1.2275
2021-12-22 00:00:00,-1.551
2021-12-22 01:00:00,-2.03
2021-12-22 02:00:00,-2.72766666666667
2021-12-22 03:00:00,-3.494
